6.5101 -56.4583 1.05654
6.51272 -56.4513 1.04425
6.51493 -56.4436 1.03313
6.51702 -56.4369 1.02225
6.51873 -56.4323 1.01198
6.52055 -56.4289 1.00269
6.52357 -56.4246 0.993395
6.52817 -56.4188 0.984419
6.534 -56.4124 0.97612
6.54082 -56.4068 0.967644
6.54883 -56.4013 0.960501
6.5587 -56.3955 0.95443
6.59549 -56.3757 0.931591
6.62202 -56.3508 0.920387
6.64739 -56.3104 0.913952
6.6718 -56.2598 0.904085
6.69987 -56.1998 0.889114
6.72946 -56.124 0.87672
6.75815 -56.0356 0.87558
6.78868 -55.9394 0.890971
6.82374 -55.836 0.910314
6.87039 -55.7218 0.919876
6.99003 -55.4749 0.894507
7.05556 -55.3445 0.892663
7.1168 -55.212 0.909787
7.16711 -55.0733 0.926795
7.20785 -54.9292 0.918489
7.24383 -54.7739 0.891237
7.27534 -54.6141 0.868706
7.30747 -54.4546 0.869317
7.34588 -54.2981 0.887212
7.38829 -54.1444 0.897918
7.47663 -53.8312 0.850853
7.51409 -53.673 0.840498
7.54247 -53.5089 0.858469
7.55701 -53.3372 0.877092
7.56065 -53.1685 0.867602
7.56171 -53.0013 0.84789
7.56117 -52.8309 0.845861
7.56142 -52.6617 0.860953
7.56643 -52.4952 0.877945
7.57654 -52.3377 0.871333
7.58251 -52.0278 0.831955
7.5753 -51.8701 0.850272
7.5573 -51.7117 0.876528
7.52585 -51.5554 0.872258
7.48804 -51.3978 0.845646
7.44555 -51.2358 0.831823
7.40465 -51.0788 0.837974
7.37064 -50.9258 0.855209
7.34018 -50.7769 0.859643
7.3044 -50.6259 0.842917
7.20616 -50.316 0.823471
7.14351 -50.1599 0.840069
7.07282 -49.9979 0.848649
6.99665 -49.8355 0.824346
6.91115 -49.6746 0.792894
6.82077 -49.5155 0.782398
6.7349 -49.3596 0.797029
6.66029 -49.2106 0.806504
6.5918 -49.0645 0.794887
6.51904 -48.9181 0.778366
6.44456 -48.7817 0.77686
